id_komentar,nama_akun,tanggal,text_cleaning,sentimen,yang_isi
UgylR0a6o7kUQfUR4sJ4AaABAg,Jisong Studio,2023-06-07 06:34:14+00:00,hm   ev mau cepet laku duit buat subsidi lcgc mending hapus buat ada spklu lebih baru subsidi sebut alih ev,Netral,Muhammad Anugrah Hakiki
UgyRO987fjnw0QPZ-194AaABAg,siloja loja,2023-06-07 06:32:22+00:00,subsidi alih blt lumayan beli bensin liter per   bulan baru pihak rakyat kecil usaha biar karna uang banyak demokrat partai wong kecil,Negatif,Muhammad Alif Fahlevhi
UgwfZHmM0dtnB6zknwF4AaABAg,Ahmad Basuki,2023-06-07 06:30:41+00:00,yng ingin rakyat beli kendara tpi   pajak,Netral,Veldy Piscessara
UgzaFKQVgqCquvwNE9l4AaABAg,Gudang Music Project,2023-06-07 06:29:22+00:00,subsidi tepat sasar maaf,Positif,Rikky
Ugyr5l8Bh-P07QjI6yR4AaABAg,dosen senior indonesia,2023-06-07 06:29:18+00:00,laku indonesia bakal asal harga mahal mahal jangkau tentu mahal,netral,Putra Ganda Dewata
UgxHWWsnNUnV6gQLWmR4AaABAg,Samuel Zhang,2023-06-07 06:29:16+00:00,dululah indonesia ev hibrid   dulu  jangan  beli ev motor ribet ngecharge,Negatif,Wahyu Aji Nurrahman
Ugyh21wnhRQC2CQnQ9N4AaABAg,Roel11,2023-06-07 06:26:50+00:00,cuma syarat indonesia maju hukum mati koruptor,Positif,Muhammad Agha Setya Pratama
Ugy7QgcvT1u4UYgznOJ4AaABAg,Waris Andayani,2023-06-07 06:21:34+00:00,ri negara korup nomer dunia gin jabat sandiwara terus,,Muhammad Fawzan
UgxKjzKwdf-Xqfw0wQV4AaABAg,pandu wiguna,2023-06-07 06:18:29+00:00,mau pabrikan toyota ev   toyota,Negatif,Mikhael Anrodin Simanjuntak
Ugz_KeUR5jlykJmVbap4AaABAg,Dandi Maulana,2023-06-07 06:18:10+00:00,sepertinya   untuk   tinggal pelosok stasiun isi belum biaya service mungkin mahal tukang teknisi bukan mekanik,netral,Azzar Rizky
Ugzp_s21433bJdo0mQp4AaABAg,Rey,2023-06-07 06:17:37+00:00,batre rusak tara ganti bos,negatif,Mulia Sahpira
UgypCY9vLqG6-pzybmt4AaABAg,Anif Wijayanto,2023-06-07 06:17:07+00:00,butuh proses dukung bukan lemah wong tuju masuk akal positif kaum oposisi cuma jual kata kata mulus ambisi politik,positif,Rizky Ridho Ramadhan
UgzyAtDTpNPlRF_9qb54AaABAg,Dony Don,2023-06-07 06:12:51+00:00,dikatain bodoh ntr marah lapor polisi bilang cerdas   cocok hadew,,Muhammad Totti Alfarabi
UgyEdAyP5ehYzf8n0at4AaABAg,Frane Xavi,2023-06-07 06:11:22+00:00,harga sama pilih   lebih aman,,Raden Ayu Safira Aprilia Fatimah
Ugw7uLA-obNwqCP25SV4AaABAg,Hutadi Lufik,2023-06-07 06:09:50+00:00,laah mau transisi   mahal spek gabisa lebih tanding apa     edar  sekarang    kata manusia indo goblok kyk dulu buta informasi gausa deh cntoh kecil hp     harga bawah jt milih hp    orang  hari nyari info segi spek n budget maksimal uang brg   rasa pantas dapat pdahal cukup jam   didapetin info aplg manusia indo rata fanatik avanza pas ngeliat cm tumpang gabutuh  lihat  spek gabutuh nyari informasi udh lgsung skip   tengah atas dikit ngebandinginnya paling sama inova   gabisa lebih fix skip ujung manusia indo paling maksimal   alih,negatif,Ade Rocky Saputra
Ugz43hvRQ3f-7UYXOHh4AaABAg,gumilang,2023-06-07 06:08:50+00:00,sulit bisnis baru dulu buat solusi,,Isabella Aisyah Yasmin
UgwLY1z5dzMDjPf8Eyp4AaABAg,Ismail Hawari,2023-06-07 06:03:56+00:00,rakyat lebih butuh subsidi bbm didik sehat rakyat kecil   beli   subsidi baru mau  orang  kaya  kok  subsidi gelo,netral,"Ramanda,md"
UgwCaCwXm0r09v7HEK94AaABAg,Joedy,2023-06-07 06:03:18+00:00,kepingin kendara laku jual kendara kurang lebih sama kendaran non banyak stasiun stasiun tukar baterai paham,negatif,Nur Aisyah Wahyuni
UgwHfuPgiCFcpBdWZoZ4AaABAg,bahlul,2023-06-07 06:03:15+00:00,indonesia negara miskin tuh bangke,negatif,Selvie
UgzUtUBwPF8jS6Bo-3V4AaABAg,kus mai,2023-06-07 05:59:54+00:00,kirain esemka tak tahu cina,negatif,Silvi Mutia
UgwpUouI7d_JjemXNHt4AaABAg,terano,2023-06-07 05:59:53+00:00,subsidi   jelas jalan banyak bolong mikirin subsidi,,Bebin Paula
UgyNFTCXNxtzVzSkTJZ4AaABAg,Aries Tito,2023-06-07 05:59:44+00:00,harus perintah tau mslh utama  jangan  tutup mslh tsb hingga smpai trlihat linglung knp   laku hayo mslh apa masa pinteran bel drpd perintah,negatif,Putri Hasanah
UgyOLZdIwRo-Y3c194R4AaABAg,Arnval Exodus,2023-06-07 05:58:18+00:00,banyak desain kurang wah sih,positif,Aldo Kadafi
UgwPlOsZjW6f91Y6so94AaABAg,Miyama Shonzo,2023-06-07 05:56:26+00:00,jalan rusak banyak rakyat miskin,negatif,Relin Pramudiya
Ugx51_tPtPMZqRKNXfd4AaABAg,Felix Tobing,2023-06-07 05:56:09+00:00,bijak terlalu jawasentris sedia infrastruktur dukung luar jawa sangat minim sebab duduk luar jawa minim bahkan hampir tarik milik kendara harap infrastruktur dukung dulu banyak baru warga ragu alih ev,netral,Andreas
Ugw-rxIQJeZoK-5dPHl4AaABAg,dacii mini,2023-06-07 05:53:35+00:00,insentif pajak buat apa   harga awal jutat indonesia jadi juta situ waras mau nipu pakai sebut insentif pajak mau nipu rakyat,negatif,Januar Firnando
UgyqJcwCkhht1MlM7Pl4AaABAg,bakron arafat,2023-06-07 05:53:05+00:00,hidrogen masa depan dunia,netral,Vincentius Hansel Irsansaputra
UgxBy0zHz62ETgEKvJl4AaABAg,Abas77 100,2023-06-07 05:52:59+00:00,lama ngecassnya baterainya,negatif,Vincent
Ugz8uyDx5LgUKAU1yT94AaABAg,Skt Brown,2023-06-07 05:51:42+00:00,masalah ukur harga jangkau perintah beda jauh arti harga jangkau masyarakat kata perintah jutaan jangkau wuling ev masyrakat motor   jutaan beli cicil itu banyak macet cicil mimpi basah siang bolong   laku,negatif,Viky Hendriko
Ugyfif42r8WlFRkXCmh4AaABAg,UH UH UH 🗿👍,2023-06-07 05:48:32+00:00,bagaimana rakyat mau beli infrastruktur isi baterai percuma,negatif,Michelle Graciela
UgyERV3LmfcS7dcr3OV4AaABAg,Agus,2023-06-07 05:44:53+00:00,orang indonesia msh banyak   kere siapa   mau beli dapat warga rata rata per kapita per bulan juta,negatif,Candra
Ugw8pvEIi2Hb3hX6jap4AaABAg,Lord Luhut,2023-06-07 05:40:47+00:00,wong rakyat cari kerja susah jual susah kok   laku benerin duru uang rakyat apa apa laku contoh china,negatif,Albertus Dwi Andhika Putra D.
UgyYBEYaJEMbcLWRAvl4AaABAg,Gm Godam,2023-06-07 05:40:20+00:00,gratis laku kendara   masalah mana gratis produksi   pake batubara sama   polusi ajar mixue sasar kendara daerah pinggir indonesia lalu buat fastcharge tiap beberapa kilometer mulai bangun bangkit ramah lingkung tiap desa paling isi daya motor gratis,negatif,Fernando
UgzwJuna2Y401ovWLu14AaABAg,nitta,2023-06-07 05:37:14+00:00,laku pabrikan larang atur dunia mesin stop produksi baru alih,,Jendraja Husin Kotan
UgzhO1jtu7tWZ88guJF4AaABAg,THE BEST STAR IN THE SKY,2023-06-07 05:37:01+00:00,masyarakat bilang mau beli duit cukup buat butuh hari hari mimpi semua orang mampu beli sb   nyata masyarakat hutang terus tambah lunas   bikin keluarga derita solusi   baik   butuh masyarakat lapang kerja   baik layak,negatif,Billy Franko
UgzD6zddUXM5DzgPIJB4AaABAg,Rigo Futra,2023-06-07 05:36:22+00:00,hadiah kn seluruh rakyat ludes hsbis tangan ter bukak terima,negatif,Kelvin William Chandra
UgxQeeQcfDCJtnzD6QB4AaABAg,nico sepma,2023-06-07 05:35:43+00:00,tempat isi utama,netral,Nicholas
UgyWQQehEIQRokiO-VF4AaABAg,Hari,2023-06-07 05:35:07+00:00,kota besar luar   laku jalan indonesia bukan sprti barat eropa masalah terminal charging,netral,Reza Dwi Restiyan
UgwhvM0556XnIPGyccB4AaABAg,aryoo tidjo,2023-06-07 05:35:05+00:00,kelas tengah suka lebih irit ongkos lebih boros pke bensin,negatif,Nicholas Wilyanto
Ugzfx1MI4rEKOcgK1-t4AaABAg,Robert Kusuma,2023-06-07 05:33:55+00:00,dulu pernah laku merknya tamiya,netral,Muhammad Mauladi
Ugy-QOiy9ossbNU7F094AaABAg,yulianto rahardjo,2023-06-07 05:31:05+00:00,ev   nanjak plus stop go tanjak mogok tengah jalan gara gara quality control mumpuni kayak   tahun depan baru ganti konversi ev,negatif,Dinda Putri Ayu
UgwQfSlQeu2izWsMBEd4AaABAg,Mas Sugeng,2023-06-07 05:30:08+00:00,bijak pro wong cilik,negatif,Wesley Maximilliano
Ugy_ZROkDz06eEFY92N4AaABAg,digigaming,2023-06-07 05:25:58+00:00,spesifikasi  jelek     mau beli batre pake sewa asi ,negatif,Dep` Niel Sinaga
UgwWrFMiyk6LlesF4et4AaABAg,Biank Kerock,2023-06-07 05:24:50+00:00,banyak khawatir   sering tanya masyarakat adalah sedia spklu harap realisasi cepat spklu segera laku perintah diamna kemarin udah mou dg swata   cepat edukasi kepada masyarakat baik perintah maupun dealer dengan sales banyak misinformasi masyarakat tentang ev khusus       edar indonesia ev wuling air ev ioniq dua brand sama beri garansi baterai th ganti baterai sifat parsial sebagai contoh   wuling air ev harga harga baterai juta part atau juta all part   harga hilir ekosistem ev jalan harap harga baterai turun sehingga harga baterai kecil brand minded   susah   ubah tinggal produk jepang   edar buat masyarakat ragu   segera alih ev,Negatif,Muhammad Anugrah Hakiki
Ugy1wCQE7f906LEB77t4AaABAg,benito mouselini,2023-06-07 05:23:24+00:00,masalah baterai doank yakin batrai nikel kuat dipake kendara mikir jing orang orang beli kendara cuman parkir garasi paling dipake minggu sekali batrai kendara parkir garasi malah ancur enak pake bbm sekalipun parkir garasi tahun tahun   masalah paling ganti aki doank   kena banjir milik kendara ev nang pojok ganti batrai part ada   jelas,Negatif,Muhammad Alif Fahlevhi
UgxVepBalC3dTg-oFAh4AaABAg,yoseph baktiar,2023-06-07 05:23:17+00:00,sebenernya si bukan   laku hubung harga relatif mahal sama karna nyaman pake kendara konvensional alam nyupirin bos pake depok sudirman asli nyaman banget bilang irit batrenya,Positif,Veldy Piscessara
UgxxcEyHsxzzssa6dkR4AaABAg,Yondra 22,2023-06-07 05:21:51+00:00,pembnagkit pake pltu   cari lingkung apa batubara bahan     baharu rakyat banyak pake kendara   bayar naik baik perintah perlu kaji   lebih matang jangan asal bikin bijak rakyatjuga   bikin susah,Negatif,Rikky
UgzUCN_FrRIQwHDlxYN4AaABAg,For YouTube,2023-06-07 05:20:01+00:00,hm terlalu penting masyarakat mau kerja n gaji   layak rumah tempat tinggal   beli,positif,Putra Ganda Dewata
Ugwpvg1HT2yTz2rcSJR4AaABAg,Thomas Bondan Tyas,2023-06-07 05:19:46+00:00,butuh motor butuh sembako murah,Negatif,Wahyu Aji Nurrahman
Ugyejvgj765-0exbAId4AaABAg,Achmad Marendes,2023-06-07 05:19:21+00:00,unit tahun naik unit arti naik tinggi dong,Negatif,Muhammad Agha Setya Pratama
UgxzDsRW9AcVS2ZYDDh4AaABAg,Muhammad rafii Rafii,2023-06-07 05:15:35+00:00,indonesia jln bnyk   hancur tinggu jln semua mulus baru ku beli,,Muhammad Fawzan
Ugx0xKVahb1Hg_HlAd14AaABAg,DodolF FZ,2023-06-07 05:13:42+00:00,jga banyak pake batubara jga mau ganti jga sama,Netral,Mikhael Anrodin Simanjuntak
UgwI1yHapIRxpovECj94AaABAg,fany oktavia,2023-06-07 05:12:37+00:00,nih wajah orang   hobi bikin rakyat susah,negatif,Azzar Rizky
UgxgC_7uBzCBQ0H-wIJ4AaABAg,JKT45,2023-06-07 05:11:19+00:00,orang papua asmat kalu   salah rela motor dimodip motor lebih murah biyaya,positif,Mulia Sahpira
UgyEUTL579zU7loER194AaABAg,Budi Prasetia,2023-06-07 05:11:12+00:00,mau laris tutup semua spbu misal jakarta jalan jakarta pake kendara   bahan bakar minyak otomatis kendara laris manis,positif,Rizky Ridho Ramadhan
Ugy37pvJ8qKzO-HoqBB4AaABAg,~tan.xin.jin88,2023-06-07 05:10:18+00:00,milik pertama tiap milik gratis niscaya laris manis,,Muhammad Totti Alfarabi
Ugy8zcW6zdKpiggI9yp4AaABAg,games,2023-06-07 05:07:55+00:00,lemah mahal kurang luas sempit tak pakai mudik lebaran boro boro ngecas lama jam mending isi bensin cuma   nyampe menit bayangin   mudik waktu lebaran hari raya isi bensin   ngantrinya lama minta ampun apa hari baru jatah isi kurang tenaga bawa tumpang ful banyak barang   berat tanjak ingat indonesia banyak daerah dikelilingin bukit bukit gunung gunung   tinggi resiko celaka lebih keri batre lithium rusak parah bakar bensin bensin   cela waktu tumpang bakar cari tolong cari air     bakar api kimia lithium trus tambah kaku setrum tempat gosong   nyebur air sungai danau dl lebih selamat bbm ketimbang mahal mahal   pas dimurahin speknya rang apa kabar wuling ni orang kaya milik usaha mikirin apa sih   mau cepat laku spek tinggi jual murah ini akibat pikir butuh konsumen buzernya bilang    orang  miskin   mampu beli mending diam   rakyat   ngarep mahal laku keras   paksa nafsulu masuk mulut  orang  mulut lebih fungsi ketimbang telinga akibat dengar butuh masyarakat jelas   laku mending jual barang bekas   bukan nengebantu hidup malah nyusahin hidup boro boro  orang  kaya beli dara lebih milih super kar suara kenalpotnya geber geber kendara nyetrum  orang  pasang speaker gede dengar knalpot iya   peduli perintah alih kendara tawar program kredit kendara ramah dompet awal rb jt kredit bulan jadi rb bulan rasa perlu perintah usaha mahal mahal sewa aktor pasang iklan bakal ludes laku semua itu perintah peduli lingkung bukan cari untung banyak cari untung tipis tipis   peduli lingkung moga dibales,,Raden Ayu Safira Aprilia Fatimah
UgwGdL5cZEiuxFPC7tx4AaABAg,ZiluxGT7,2023-06-07 05:07:24+00:00,bentuk kerena   baru kalem   insyallah,netral,Ade Rocky Saputra
Ugzl6FCxI31ZlmfgZHd4AaABAg,South Java,2023-06-07 05:06:05+00:00,harga batre sangat mahal ng sistim tukar batre khawatir habis jalan bengkel blm rata,,Isabella Aisyah Yasmin
UgxdE_pCOZRwQP7CeqR4AaABAg,Village Palace,2023-06-07 05:05:39+00:00,indonesia mau   bagus murah fitur banyak coba bikin jt an bawah laku keras,netral,"Ramanda,md"
Ugzb3htB3FKL1dsx51B4AaABAg,Kakak Adek,2023-06-07 05:02:35+00:00,ingin masyarakat to bbm sembako murah bukan kendara banyak kyk mn   macet total,negatif,Nur Aisyah Wahyuni
Ugywp4V1FG9EFRJfifd4AaABAg,Novan Bagus Haryanto,2023-06-07 05:02:31+00:00,wajar inovasi ubah fase paling susah terima ubah tsb iring waktu terima   sendiri iring kembang sarana prasarana policy,positif,Selvie
Ugys881q1kW0eK3QiRl4AaABAg,putra kalimantan1922,2023-06-07 05:02:12+00:00,coba   kendara umum dulu digati kendaran lisrik bus dl,positif,Silvi Mutia
UgyD69xuMBgjkUcE4qR4AaABAg,Wahyu Nurfaizi,2023-06-07 05:01:34+00:00,andai carger pake powerbank mungkin minat,,Bebin Paula
UgxQTPTm891HS-aJqDR4AaABAg,James Dhe,2023-06-07 05:00:58+00:00,benerin jalan dlu baru transportasi jalan ancur ancur,positif,Putri Hasanah
UgzXNYpcibBtDHOS24R4AaABAg,Jaka Rio Permadi,2023-06-07 05:00:45+00:00,jelek mahal siapa   mau,positif,Aldo Kadafi
UgwK_q-UVCbW2Q6ejgd4AaABAg,Patrick,2023-06-07 05:00:25+00:00,kendara bentuk design aneh   cocok buat selera indonesia,negatif,Relin Pramudiya
Ugz-1Fsv2--iK_tMAOR4AaABAg,Septiana Maha Dewi,2023-06-07 04:57:27+00:00,cocok daerah gunung penuh hutan takut mogok kuat nanjak,negatif,Andreas
Ugxod0ekBT2Pu-_h9bV4AaABAg,ill missstr,2023-06-07 04:57:10+00:00,tak mampu beli,negatif,Januar Firnando
UgwpO5epMvUsPzACH6t4AaABAg,Mohamad Bagus,2023-06-07 04:56:10+00:00,paksa kendara perut rakyat banyak   lapar harus perut dulu penuh baru kendara pikir sederhana roket,negatif,Vincentius Hansel Irsansaputra
UgwdZqu2yzfRuYJ5tUh4AaABAg,Johandi Suryadi,2023-06-07 04:54:50+00:00,kurang laku negara kembang negara maju banyak minat,positif,Vincent
UgyB3W7MBrlnHS5TWLZ4AaABAg,camp david,2023-06-07 04:53:51+00:00,biaya mahal belum biaya pasang ev charging rumah   mahal station isi daya juga belum banyak lebih baik perintah utama   kendaraan angkut umum dulu banyak angkut umum lebih utama,negatif,Viky Hendriko
UgwG3WzoB5GKjsswYWl4AaABAg,GRAGAS,2023-06-07 04:52:49+00:00,segera hapus pelan jumlah spbu bbm,negatif,Michelle Graciela
Ugw1nE-H0S10h5kqyQF4AaABAg,Gabriel F. G,2023-06-07 04:51:35+00:00,mahal   model   bagus harganya juta atas   model biasa itu juta keatas juga,negatif,Candra
UgweZR0aKu6nV9sd4b14AaABAg,Hobi Warga channel,2023-06-07 04:50:53+00:00,cuma punya sepeda tahun,netral,Albertus Dwi Andhika Putra D.
UgxQhRbkvQuhplL377d4AaABAg,Xerad Zebua,2023-06-07 04:49:35+00:00,cepat isi tempat isi banyak banyak   mau,negatif,Fernando
Ugx1o1gWLyBiRmZnsDl4AaABAg,dowoh,2023-06-07 04:48:32+00:00,awas dibodohin perintah nnti lisyrik naik najis subsidi perintah gabakal guna gabakal manfaat depan buat untung sendiri,,Jendraja Husin Kotan
UgwGtr3Cxre6-dST3vZ4AaABAg,ridwan muhamad saleh,2023-06-07 04:47:39+00:00,ngotak  orang  ekonomi   merosot bukan mikir cara naik ekonomi,negatif,Billy Franko
UgxG5HdqEsk5IDH4srx4AaABAg,THE INFINITY çóré,2023-06-07 04:46:57+00:00,hadir saing pln,netral,Kelvin William Chandra
Ugw2GKdXH9wAhseEGJV4AaABAg,Muhammad Fauzi,2023-06-07 04:43:16+00:00,pribadi ras kurang pas pemerintah peduli lingkung ekonomi layan kebutuhan hari hari mending pemerintah negara fokus transportasi umum bis kereta api disubsidi baik royal langit biru capai   urusan pribadi subsidi giat politik bisnis usaha besar dampak baik masyarakat malah tambah populasi kendara jalan raya jangan giur iming iming subsidi padahal cekik rakyat subsidi sendiri tidang untung rakyat ekonomi negara   feed back kepda bangsa negara duit apbn buat usaha,negatif,Nicholas
Ugx2pumpwOv_v6o0F4F4AaABAg,gunawan widjaja,2023-06-07 04:39:26+00:00,negara maju mati contoh china eropa,netral,Reza Dwi Restiyan
Ugx3TK0M64O_HPUZkPl4AaABAg,Beny Simanjutak,2023-06-07 04:39:24+00:00,masukke indonesia sesuai   selera imdonesia mpv suv cros   kutu ev sedan ev harga atas m,negatif,Nicholas Wilyanto
UgwjkCTeNmrpljrf7kN4AaABAg,Mayonaise Ikan Haruan,2023-06-07 04:39:05+00:00,perintah nyuruh beli nih gila   betul tepat justru sepeda motor harga murah banget daerah   banyak bocah dibeliin ortunya bukan soal   banyak   beli     mau beli entah bensin dua mahal masyarakat kecil beli kok beli sepeda motor     gila mahal cuy bodo subsidi percuma   juta,negatif,Muhammad Mauladi
UgwEzDChGBvO-W81Cjt4AaABAg,Sima Lakama,2023-06-07 04:38:09+00:00,pikir orang negara kembang,netral,Dinda Putri Ayu
Ugz9vxWigDCQDlwTl8Z4AaABAg,cahaya fajar,2023-06-07 04:37:57+00:00,kira rakyat goblok,negatif,Wesley Maximilliano
UgzBTG_rgRBdH_REcdJ4AaABAg,MOBA MOBA,2023-06-07 04:36:09+00:00,baru sadar ente elit bilang perintah boneka megawati,negatif,Dep` Niel Sinaga
Ugyd4fdMRGs5D1c7zF14AaABAg,HMA hobi motor tua,2023-06-07 04:35:44+00:00,sayang uang habis buat subsidi kendara alangkah baik subsidi alih didik umkm sehat,Positif,Muhammad Anugrah Hakiki
UgwOwEzqfzA6LOBN_XF4AaABAg,Istri Karyawan,2023-06-07 04:34:19+00:00,ngapain beli tempat charge   bengkel   tau jarak pim bensin   jauh rebut sama pengetab mau pakai,Negatif,Muhammad Alif Fahlevhi
Ugzpb3-7wySqEKjHbQV4AaABAg,Hengky,2023-06-07 04:32:50+00:00,banyak daerah sering padam gimana mau alih kendara,Negatif,Veldy Piscessara
Ugy9l9gYhAcpYEuh8wp4AaABAg,Suhar Daily,2023-06-07 04:32:15+00:00,bikin mikir beli ribet ngecasnya walopun ngecas rumah pantau terus daya betrenya   lupa amsyonglah   dipake charging station blum sedia seluruh kalo   banyak charging station isi minimal jam maki kota tambah lambat ngecasnya   cuaca panas kaya indo no harga cas berita   stabil itungannya   kaya bensin harga fantastis kesan   worth sama versi bensin bengkel pihak tiga banyak nanganin tinggal apartemen mikir x buat beli balik nomor,Negatif,Rikky
UgxR5BOzAoIsWK3TgSZ4AaABAg,Maw Gembunk,2023-06-07 04:29:35+00:00,usah sibuk masyarakat beli jabat perintah dulu pakai jabat malah sibuk beli bmw marcedees lamborgini unicorn cuak,negatif,Putra Ganda Dewata
UgwFM-tKbZOE-zetnlV4AaABAg,Daryl Aufaa,2023-06-07 04:27:48+00:00,dekarbonisasi eeh malah bangun pltu,Netral,Wahyu Aji Nurrahman
Ugy-lnyVjzKEEPtbfFl4AaABAg,semangatbekerja888,2023-06-07 04:26:49+00:00,contoh luar negeri harga jt negara harga naik x lipat banyak koruptor negara,Negatif,Muhammad Agha Setya Pratama
UgziScSGfkc-HSn3_ZJ4AaABAg,Sak Karepku,2023-06-07 04:26:11+00:00,lebih baik tani subsidi,,Muhammad Fawzan
UgwZ1e0Rn8O2wuxZoLh4AaABAg,Twywywy Whwuwuuw,2023-06-07 04:23:55+00:00,coba jabat dluan mmberi contoh mungkin  lebih  mudah sosialisasi depan dorong masyarakat tpi jabat   sma     boong,Negatif,Mikhael Anrodin Simanjuntak
UgzrxZ8aHY3JVGNoy6R4AaABAg,Daryanto Perwira,2023-06-07 04:23:25+00:00,politik nanti naik,negatif,Azzar Rizky
UgxhCA1xt7TLO_2SIZJ4AaABAg,Renova Station,2023-06-07 04:23:21+00:00,mantap moga jakarta surabaya medan bandung yogyakarta terap jalan bayar jalan macet,positif,Mulia Sahpira
Ugwn7yr50wPgSp1EbHp4AaABAg,Andik,2023-06-07 04:21:47+00:00,rakyat kecil tengah mampu beli motor atas jt an atas jt asal kredit tahun penting fasilitas kredit splu,netral,Rizky Ridho Ramadhan
UgxmSYpjk6pescDVrcZ4AaABAg,Calon Gamers,2023-06-07 04:18:31+00:00,listrk tampil jelek,,Muhammad Totti Alfarabi
UgzHSEDgvqatoR3Vus14AaABAg,nur aini,2023-06-07 04:17:37+00:00,sekarang murah waktu naik,,Raden Ayu Safira Aprilia Fatimah
UgwJQbxTMe3hxz6-A9h4AaABAg,Juan,2023-06-07 04:17:04+00:00,bukan   laku ganti baterai ny uda miskin bos,negatif,Ade Rocky Saputra
Ugx_YifeG2Hq8olJ8wh4AaABAg,jupiter mx,2023-06-07 04:16:45+00:00,sepi minat harga gila lebih biasa   masuk akal harga murah biasa jt an deh bahkan   bawah harga model wuiling     jt an gila   waras,,Isabella Aisyah Yasmin
UgzrB_AVc_I0tZQf8F14AaABAg,Bahrun Sitompul,2023-06-07 04:07:51+00:00,politik politik rakyat selalu alamat,,"Ramanda,md"
UgzYqvcbhKs9pqvsk4N4AaABAg,TIKTOK FAMILY,2023-06-07 04:07:44+00:00,klu kurang suka sama model,nettral,Nur Aisyah Wahyuni
UgzrAYgjpQxhjRud4Cx4AaABAg,Mr. LIB (Luckiest Infinite Benefits),2023-06-07 04:07:37+00:00,biofuel hydrofuel are the solution,positif,Selvie
Ugy2tuze9PEE_t0cWmx4AaABAg,Fahmi Pry Gutama,2023-06-07 04:06:08+00:00,kendara dinas perintah   pake bensin ditawarin pke ganti aki   ogah an kendara bensin akalin dlu l   aki   cas,negatif,Silvi Mutia
UgxQ14At2qa6S_TyW2N4AaABAg,Kolik Kulik,2023-06-07 04:05:09+00:00,berita tendensius   imbang maluin media besar banding bensin lebih laku bensin alih liat growth antusiasme   tesla kelas atas minat batas gitu   masak   paham,,Bebin Paula
